transaction_id,batch_id,source_id,raw_id,account_id,event_type,amount,currency,occurred_at,description,confidence,review_state
txn_alipay_1521_2c8b948a,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1521,acct_alipay,CASH,-2.0,CNY,2022-06-11,爱舍软装 爱舍软装 家居家装,0.95,ACCEPTED
txn_alipay_1522_d1459bc6,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1522,acct_alipay,CASH,-4.0,CNY,2022-06-11,武汉市洪山区旺达粉面馆 武汉市洪山区旺达粉面馆 餐饮美食,0.95,ACCEPTED
txn_alipay_1523_92f51bae,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1523,acct_alipay,CASH,-7.31,CNY,2022-06-11,武汉市洪山区旺达粉面馆 武汉市洪山区旺达粉面馆 餐饮美食,0.95,ACCEPTED
txn_alipay_1524_bba24c81,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1524,acct_alipay,CASH,-54.75,CNY,2022-06-11,滴滴打车-张师傅 滴滴出行 交通出行,0.95,ACCEPTED
txn_alipay_1525_008a2b6b,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1525,acct_alipay,TRANSFER,0.0,CNY,2022-06-11,主动还款-花呗2022年06月账单 花呗 信用借还,0.95,ACCEPTED
txn_alipay_1526_ffd62a8a,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1526,acct_alipay,TRANSFER,475.58,CNY,2022-06-10,花呗自动还款 花呗 信用借还,0.95,ACCEPTED
txn_alipay_1527_6e0f35ae,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1527,acct_alipay,CASH,-22.69,CNY,2022-06-10,滴滴快车-童师傅-06月10日行程 滴滴出行 交通出行,0.95,ACCEPTED
txn_alipay_1528_744c11e9,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1528,acct_alipay,CASH,-402.31,CNY,2022-06-10,门诊缴费 华中科技大学同济医学院附属同济医院 医疗健康,0.95,ACCEPTED
txn_alipay_1529_ac88060f,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1529,acct_alipay,TRANSFER,475.58,CNY,2022-06-10,花呗自动还款 花呗 信用借还,0.95,ACCEPTED
txn_alipay_1530_e3efcb0e,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1530,acct_alipay,CASH,-52.87,CNY,2022-06-10,滴滴快车-陈师傅-06月10日行程 滴滴出行 交通出行,0.95,ACCEPTED
txn_alipay_1531_a15cd7f8,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1531,acct_alipay,CASH,-5.0,CNY,2022-06-10,饿了么小程序任务芝麻GO-未完成任务扣回已享优惠 饿了么 餐饮美食,0.95,ACCEPTED
txn_alipay_1532_dc9d6c21,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1532,acct_alipay,TRANSFER,0.0,CNY,2022-06-09,主动还款-花呗2022年06月账单 花呗 信用借还,0.95,ACCEPTED
txn_alipay_1533_51bb7905,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1533,acct_alipay,TRANSFER,475.64,CNY,2022-06-09,花呗自动还款 花呗 信用借还,0.95,ACCEPTED
txn_alipay_1534_46ccafdb,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1534,acct_alipay,CASH,-19.0,CNY,2022-06-09,武汉市江夏区二十六号奶茶店 蜜雪冰城918376店 餐饮美食,0.95,ACCEPTED
txn_alipay_1535_48107c45,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1535,acct_alipay,REFUND,21.0,CNY,2022-06-09,退款-武汉市江夏区二十六号奶茶店 蜜雪冰城918376店 退款,0.93,ACCEPTED
txn_alipay_1536_8a2c6d54,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1536,acct_alipay,CASH,-21.0,CNY,2022-06-09,武汉市江夏区二十六号奶茶店 蜜雪冰城918376店 餐饮美食,0.95,ACCEPTED
txn_alipay_1537_4fde2476,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1537,acct_alipay,REFUND,17.31,CNY,2022-06-09,退款-武汉市江夏区二十六号奶茶店 蜜雪冰城918376店 退款,0.93,ACCEPTED
txn_alipay_1538_123fbea4,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1538,acct_alipay,CASH,-17.31,CNY,2022-06-09,武汉市江夏区二十六号奶茶店 蜜雪冰城918376店 餐饮美食,0.95,ACCEPTED
txn_alipay_1539_eb3d58e1,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1539,acct_alipay,CASH,-26.39,CNY,2022-06-09,滴滴快车-盛师傅-06月09日行程 滴滴出行 交通出行,0.95,ACCEPTED
txn_alipay_1540_5b9f402a,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1540,acct_alipay,TRANSFER,475.64,CNY,2022-06-09,花呗自动还款 花呗 信用借还,0.95,ACCEPTED
txn_alipay_1541_4f90ccfe,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5,alipay_daily,alipay_daily:alipay_bill_csv_v1:24779d7bb0f977d5:row:1541,acct_alipay,TRANSFER,475.64,CNY,2022-06-08,花呗自动还款 花呗 信用借还,0.95,ACCEPTED
